"site_id","datetime","variable","observation"
"konz",2019-05-02,"sw",279.244347826087
"konz",2019-05-03,"nee",-1.60514650468481
"konz",2019-05-03,"temp",12.4934979166667
"konz",2019-05-03,"vpd",0.292143303345986
"konz",2019-05-03,"sw",133.918541666667
"konz",2019-05-04,"nee",-3.00142637644417
"konz",2019-05-04,"temp",13.26201875
"konz",2019-05-04,"vpd",0.355293614668023
"konz",2019-05-04,"sw",257.01625
"konz",2019-05-05,"nee",-1.65344661265184
"konz",2019-05-05,"temp",17.7909354166667
"konz",2019-05-05,"vpd",0.731251592514226
"konz",2019-05-05,"sw",313.986458333333
"konz",2019-05-06,"nee",-4.18976966684628
"konz",2019-05-06,"temp",16.83086875
"konz",2019-05-06,"vpd",0.436530085468003
"konz",2019-05-06,"sw",260.070625
"konz",2019-05-07,"nee",-4.18976966684628
"konz",2019-05-07,"temp",14.4281729166667
"konz",2019-05-07,"vpd",0.0657438766721898
"konz",2019-05-07,"sw",47.5829166666667
"konz",2019-05-08,"nee",-4.18976966684628
"konz",2019-05-08,"temp",15.8458895833333
"konz",2019-05-08,"vpd",0.236074057163932
"konz",2019-05-08,"sw",188.3
"konz",2019-05-09,"nee",-0.31182442787068
"konz",2019-05-09,"temp",7.99653541666667
"konz",2019-05-09,"vpd",0.240348523630267
"konz",2019-05-09,"sw",89.359375
"konz",2019-05-10,"nee",-3.31440213246774
"konz",2019-05-10,"temp",10.4346808510638
"konz",2019-05-10,"vpd",0.468711882621403
"konz",2019-05-10,"sw",221.32170212766
"konz",2019-05-11,"nee",-1.69273173094698
"konz",2019-05-11,"temp",11.934425
"konz",2019-05-11,"vpd",0.43234126014803
"konz",2019-05-11,"sw",182.39
"konz",2019-05-12,"nee",-2.47029583343281
"konz",2019-05-12,"temp",12.25826875
"konz",2019-05-12,"vpd",0.387885388170614
"konz",2019-05-12,"sw",241.106875
"konz",2019-05-13,"nee",-2.4488395188281
"konz",2019-05-13,"temp",15.1963416666667
"konz",2019-05-13,"vpd",0.74806153091461
"konz",2019-05-13,"sw",357.262291666667
"konz",2019-05-14,"nee",-2.47858968319814
"konz",2019-05-14,"temp",20.0553791666667
"konz",2019-05-14,"vpd",1.07031771454547
"konz",2019-05-14,"sw",345.209791666667
"konz",2019-05-15,"nee",-2.11365043473961
"konz",2019-05-15,"temp",23.1675833333333
"konz",2019-05-15,"vpd",0.94809507172316
"konz",2019-05-15,"sw",223.334375
"konz",2019-05-16,"nee",-1.69404353585305
"konz",2019-05-16,"temp",25.2556770833333
"konz",2019-05-16,"vpd",1.38961988852129
"konz",2019-05-16,"sw",350.98375
"konz",2019-05-17,"nee",-1.46155985458459
"konz",2019-05-17,"temp",24.578725
"konz",2019-05-17,"vpd",1.19699163395846
"konz",2019-05-17,"sw",302.436041666667
"konz",2019-05-18,"nee",2.50971357763094
"konz",2019-05-18,"temp",19.34896875
"konz",2019-05-18,"vpd",0.427411126528419
"konz",2019-05-18,"sw",73.01125
"konz",2019-05-19,"nee",-4.38161926035293
"konz",2019-05-19,"temp",14.3913270833333
"konz",2019-05-19,"vpd",0.428454537998001
"konz",2019-05-19,"sw",323.352916666667
"konz",2019-05-20,"nee",-0.589636967506497
"konz",2019-05-20,"temp",10.3131541666667
"konz",2019-05-20,"vpd",0.28477676969936
"konz",2019-05-20,"sw",49.4977083333333
"konz",2019-05-21,"nee",-1.69577873454805
"konz",2019-05-21,"temp",10.7160666666667
"konz",2019-05-21,"vpd",0.113301202156011
"konz",2019-05-21,"sw",101.349791666667
"konz",2019-05-22,"nee",-3.55103075992758
"konz",2019-05-22,"temp",13.8825041666667
"konz",2019-05-22,"vpd",0.607955119877269
"konz",2019-05-22,"sw",364.62625
"konz",2019-05-23,"nee",-6.49816723931705
"konz",2019-05-23,"temp",17.2298875
"konz",2019-05-23,"vpd",0.654323378567925
"konz",2019-05-23,"sw",216.170833333333
"konz",2019-05-24,"nee",-6.49816723931705
"konz",2019-05-24,"temp",21.3337395833333
"konz",2019-05-24,"vpd",0.406463451365294
"konz",2019-05-24,"sw",169.628333333333
"konz",2019-05-25,"nee",-2.19754798957076
"konz",2019-05-25,"temp",20.48798125
"konz",2019-05-25,"vpd",0.344291691747969
"konz",2019-05-25,"sw",148.097083333333
"konz",2019-05-26,"nee",-6.57570167833129
"konz",2019-05-26,"temp",20.2713104166667
"konz",2019-05-26,"vpd",0.43756321511476
"konz",2019-05-26,"sw",287.063333333333
"konz",2019-05-27,"nee",-6.39660668479728
"konz",2019-05-27,"temp",21.841725
"konz",2019-05-27,"vpd",0.545168506916338
"konz",2019-05-27,"sw",238.857916666667
"konz",2019-05-28,"nee",-0.689788525040711
"konz",2019-05-28,"temp",22.4769770833333
"konz",2019-05-28,"vpd",0.399803283878692
"konz",2019-05-28,"sw",106.335625
